problem_id,item_id,verdict,labels,rationale
1618D,d4e3072bf2,WA,AE1.1,Uses an incorrect mathematical formula or derivation for this problem.
1618D,88fb726d4b,WA,AE1.1,Uses an incorrect mathematical formula or derivation for this problem.
1618D,5b3e63730f,WA,AE1.1,Uses an incorrect mathematical formula or derivation for this problem.
1618D,3789b3af73,WA,AE1.1,Uses an incorrect mathematical formula or derivation for this problem.
1618D,34f7b94016,WA,AE1.1,Uses an incorrect mathematical formula or derivation for this problem.
1618D,4700f96948,WA,AE1.1,Uses an incorrect mathematical formula or derivation for this problem.
1618D,dfac165b74,WA,AE1.1,Uses an incorrect mathematical formula or derivation for this problem.
1618D,d86a876c4e,WA,AE1.1,Uses an incorrect mathematical formula or derivation for this problem.
1618D,a578386fb7,WA,AE1.1,Uses an incorrect mathematical formula or derivation for this problem.
1618D,1eddf786b8,WA,AE1.1,Uses an incorrect mathematical formula or derivation for this problem.
1618D,5ed8e9e6fb,WA,AE1.1,Uses an incorrect mathematical formula or derivation for this problem.
1618D,4870763ae2,WA,AE1.1,Uses an incorrect mathematical formula or derivation for this problem.
1618D,e87ac069f8,WA,AE1.1,Uses an incorrect mathematical formula or derivation for this problem.
1618D,17bd4296b4,WA,AE1.1,Uses an incorrect mathematical formula or derivation for this problem.
1618D,cda4738c65,WA,AE1.1,Uses an incorrect mathematical formula or derivation for this problem.
1618D,78e8dd061c,WA,AE1.1,Uses an incorrect mathematical formula or derivation for this problem.
1618D,bf8fc54132,WA,AE1.1,Uses an incorrect mathematical formula or derivation for this problem.
1618D,c04b4ca6cc,WA,AE1.1,Uses an incorrect mathematical formula or derivation for this problem.
1618D,29d4bfd2d2,WA,AE1.1,Uses an incorrect mathematical formula or derivation for this problem.
1618D,58fc489807,WA,AE1.1,Uses an incorrect mathematical formula or derivation for this problem.
1618D,1b238f0124,WA,AE1.1,Uses an incorrect mathematical formula or derivation for this problem.
1618D,01d5bd6ece,WA,AE1.1,Uses an incorrect mathematical formula or derivation for this problem.
1618D,03c2510c2f,WA,AE1.1,Uses an incorrect mathematical formula or derivation for this problem.
1618D,687d42dd77,WA,AE1.1,Uses an incorrect mathematical formula or derivation for this problem.
1618D,7cd086b645,WA,AE1.1,Uses an incorrect mathematical formula or derivation for this problem.
1618D,f0dc1f3b80,WA,AE1.1,Uses an incorrect mathematical formula or derivation for this problem.
1618D,ce028ae4a5,WA,AE1.1,The score formula / pairing logic is mathematically incorrect for minimizing the total.
1618F,1e3e0f1411,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,0f82df715f,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,51c6e2e408,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,231ddbfcbf,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,4dd196edfe,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,e595bfe933,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,59eb492f24,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,2881be08df,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,a9e4fd9245,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,5e3e755774,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1618F,87195e7925,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,6db15b7878,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,0eff2af79b,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,e7f28af765,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,505c0a8c8c,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,a26c3fc4fa,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,7d9203dffc,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,7b66ed7f65,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,cbac5f5a63,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,0271390d3e,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,bcd3f40044,TLE,GE1.3,The approach is asymptotically too slow for the stated input limits.
1618F,12c3ee73e2,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,3508389695,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,10e114c530,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,7cf062702b,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,61cb7dbd1f,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,51fda53a28,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,bb39d9404f,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,13d93c8b80,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,4eb7ee60eb,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,b5a66e1801,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,2bee1909a0,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,b5b9902cc0,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1618F,b806066b4e,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,e0dd93d17e,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,57ba9e58c9,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,340703c238,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,614953d964,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,27752d1a12,WA,GE1.1,"It reduces reachability to finding `bin(x)` or its reverse as a substring of `bin(y)` surrounded by ones, which is not the actual characterization of repeated append-and-reverse operations."
1618F,44523d9b1d,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,3b6fe2955f,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,f5b8c63618,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,6f6becdd64,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,f01e10f993,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1618F,2f6b5178fb,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,7e71571789,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,a3ea8c445a,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,d038fbe8af,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,d4013f0480,WA,GE4.1,Direct power/value construction can exceed the chosen numeric range.
1618F,ffbdbcf46f,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,f9029a56af,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,ccf8c578b2,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,59221e5d5f,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,8a32c73109,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,320bba53a6,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,46e7b8117d,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,fb6f6695eb,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,9d368e243e,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,9eab356b71,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,6f77f3a5d4,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,17cdbbd8df,RE,GE2.1,The program can enter an invalid runtime state such as out-of-bounds access on edge cases.
1618F,b91a8bcfea,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,295aae3c93,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,4c621b7c64,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,87f8fbb6a3,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,3f1494cb4f,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,82d55b0230,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,dab46d27d7,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,4790c294ed,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,fb4cb321a3,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,cf19956e18,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,892c08b272,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,c055989ade,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,3c45fc7d6d,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,646d8ee3c4,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,0f50990d9c,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,953772bb42,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,7e6a6bf02c,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,bb95cbcd43,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,7f1867a04d,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,f89e582771,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,292c77efb9,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1618F,3b51434900,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,8853698d43,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,10c1991879,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,9ebd7fcc69,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,78eca8a2fe,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,94ca683804,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,a4d799e488,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,8d32ed3c6e,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,63ad1f0bed,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,7e302c2852,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,56b2033cee,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,a353bed55c,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,722a57b004,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,61a154cdfa,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,f49fd5ea73,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,e8a4144287,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,e5bf295618,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,eea52b66fe,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,78423e3b6e,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,d08262cb80,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,3afb0d4244,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,1357e17117,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,972bf9b3d6,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,d839a7b24b,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,9a9352c882,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,21a2c45520,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,aee4aa4c03,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,a12bc3d6ef,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,84b8aa5b8c,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,57957ece10,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,a813126381,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,4781414c90,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,9a6e3394f0,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,42634d45ee,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,c86b631903,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,5361c2ff69,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,45386c84e6,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,4a367b9eab,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,c74083e15e,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,9839273bbc,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,f940b26780,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,7629cb69d1,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,97e5d881ef,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,8bcd2f0064,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,464c13a582,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,56fcbbdab7,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,69aaf8ff56,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,c0922cf407,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,a386f4c904,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,acbe652c3d,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,20abadfd48,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,099f138846,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,59cbb5bad6,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,13a3ca683e,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,f82154ddb9,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,d7e41e1034,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,2ef2d352a2,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,d18846ad53,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,3622d8226d,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,ccebd919f3,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,0f5e0aff1a,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,9ae485b409,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,8e94f58303,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,8edb32f6eb,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,20bc0ce26c,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,076ac93311,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,72d506bfb2,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,ceab1f3cbb,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,0edf69c33e,TLE,GE1.3,The implementation is too slow for the stated limits.
1618F,29df7e9b00,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,1937c2c8ed,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,ac23869f32,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,a626e3666a,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,99be2e3b06,TLE,GE1.3,The approach is asymptotically too slow for the stated input limits.
1618F,41cda827e0,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,3948d97d73,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,7b329a0dc4,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,94e86175c1,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,a231ecf601,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,6202f144cc,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,a77c38ff67,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,0501eeca14,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,01821fa947,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,b8246dd33f,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,e1fd4705cc,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,10f9dea659,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,59f7ee752d,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,55972d0c6c,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,132ee7e5b7,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,5a835daa7f,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,5ad31b35e2,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,0c987d1513,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,51e6e5621a,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,24fdd76547,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,1749d1a914,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,b03d24405d,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,a37e97e283,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,11cde207a8,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,12d059867f,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,ab6ff54a52,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,c82a0f4382,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,fd3fc6740a,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,c1af7193ce,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,6f5de0619c,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,7ba1e821b8,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,6b2757e6a1,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,c8b477bca7,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,5140d1c011,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,b939c6f53e,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,7a37b6eebb,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,981eaf403b,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,db97c06f59,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,4f7b371a23,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,7e396073b5,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,cc39005b06,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,b94ce817d9,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,2af27b8cba,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,4b6209d112,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,79ab68c9be,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,3d1186488c,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,b5d50f3fac,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,acceef8c79,TLE,GE1.3,The implementation is too slow for the stated limits.
1618F,8243515595,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,2e41e570c1,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,e3c937f5d5,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,d38a9d7e4c,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,7114be38ce,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,6a63871544,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,d323d34935,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,950841914f,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,a6836e94f5,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,4075f87366,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,4e4df779dd,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,dbaf55c3af,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,196d7ed3e6,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,9dbb92850f,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,8cec5f7312,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,e9e099954a,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,1af9ce335f,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1618F,844aac74ac,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,8d6f121319,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,d90cf5b666,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,12eb0bb625,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,ae98d49b8f,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,23697b4b4b,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,1cd07a0074,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,e75e551768,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,0a9e52d6ba,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,bdd25416b6,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,ae85e200ac,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,4c44dd0ee8,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,69380fc34f,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,781364c01a,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,03d8d2b0ca,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,54be338a62,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,08c209666d,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,87b9e63670,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,538857eace,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,8024b8c00a,TLE,GE1.3,The approach is asymptotically too slow for the stated input limits.
1618F,6ff5756a15,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,33d5a36d63,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,15b7426d7e,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,1f67fed8a4,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618F,c8e3c5f02c,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1618G,4877f7f6e7,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,e66a877303,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1618G,d931cbb56f,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,0239601b7b,WA,AE2.1,"It greedily matches or merges items by current price order, but the best trading outcome depends on whole connected trade components, not one local match at a time."
1618G,8301bad368,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,7d473ffbb5,RE,GE2.1,The program can enter an invalid runtime state such as out-of-bounds access on edge cases.
1618G,faa14a9849,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,b16d71041b,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,2f27ec84ff,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,1d9b983867,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,68a3ee8e8b,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,771b08deef,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,dbb8a8b738,RE,GE2.1,The program can enter an invalid runtime state such as out-of-bounds access on edge cases.
1618G,0f225f60ed,RE,GE2.1,The program can enter an invalid runtime state such as out-of-bounds access on edge cases.
1618G,1ee2eeac9e,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,0dd1c0be03,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,8f01a8af89,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,d347a0dadb,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,4a441a9a61,RE,GE2.1,The program can enter an invalid runtime state such as out-of-bounds access on edge cases.
1618G,24727e3e4b,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,3ca5353497,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,4f3738f48d,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,5708591759,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,531345448b,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,9662d35e67,RE,GE2.1,The program can enter an invalid runtime state such as out-of-bounds access on edge cases.
1618G,804c038da7,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,6c3450f1d4,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,192eac59f4,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,b2f2dde4ab,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,c5e8d3b5f1,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,54435562af,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,2dad5020a4,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,24b1a3efc0,WA,AE2.1,"It greedily matches or merges items by current price order, but the best trading outcome depends on whole connected trade components, not one local match at a time."
1618G,f783d534fa,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,b7beffff04,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,c42436d50a,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,d9ba2bbd67,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,1015fd010a,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,12f1b5440f,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,5f2809e1df,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,890ffb63db,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,ab365245f7,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,5a0706e2b2,WA,AE2.1,"It greedily matches or merges items by current price order, but the best trading outcome depends on whole connected trade components, not one local match at a time."
1618G,ab6d064943,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,ebb62df689,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1618G,8a513e509c,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,dc8c55d4e7,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,e694f33656,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,3871f1e00c,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,5f157150e3,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,a0e7482245,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,c63f5e087a,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,3e1fe74f77,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
